Steps	Accuracy	Loss	UniformXent	UniformKL	UnigramXent	UnigramKL	BidirBigramXent	BidirBigramKL	ForwardBigramXent	ForwardBigramKL	BackwardBigramXent	BackwardBigramKL
70000	0.31536865234375	5.720776084810495	21.925997406244278	7.053133636713028	14.39655314385891	4.7579890340566635	7.604963254183531	3.0545324999839067	8.626345410943031	1.8971626944839954	12.647601276636124	5.999782849103212
71000	0.31646728515625	5.712524704635143	21.91552233695984	7.042658567428589	14.395867437124252	4.757303327322006	7.610823635011911	3.0603928808122873	8.63496807217598	1.9057853557169437	12.648223996162415	6.000405568629503
72000	0.31536865234375	5.7092598490417	21.953351721167564	7.080487951636314	14.419825077056885	4.781260967254639	7.618766728788614	3.06833597458899	8.649791456758976	1.92060874029994	12.66308594495058	6.015267517417669
73000	0.317626953125	5.7034941874444485	21.927690088748932	7.054826319217682	14.402479879558086	4.76391576975584	7.616565246134996	3.0661344919353724	8.646408796310425	1.917226079851389	12.660758711397648	6.012940283864737
74000	0.31597900390625	5.699560854583979	21.907729268074036	7.034865498542786	14.406447269022465	4.767883159220219	7.610558625310659	3.0601278711110353	8.64211867749691	1.9129359610378742	12.649575732648373	6.001757305115461
75000	0.31689453125	5.691766832023859	21.990781128406525	7.117917358875275	14.440977662801743	4.8024135529994965	7.620997574180365	3.0705668199807405	8.663293041288853	1.9341103248298168	12.679579511284828	6.031761083751917
76000	0.31707763671875	5.686476614326239	22.038623556494713	7.165759786963463	14.470446228981018	4.831882119178772	7.632037848234177	3.0816070940345526	8.67620475590229	1.9470220394432545	12.704483807086945	6.056665379554033
77000	0.3187255859375	5.681446332484484	22.086166247725487	7.213302478194237	14.509975880384445	4.871411770582199	7.637194857001305	3.0867641028016806	8.68975868448615	1.9605759680271149	12.73037800192833	6.082559574395418
78000	0.31756591796875	5.678686134517193	22.0106380879879	7.13777431845665	14.479204587638378	4.840640477836132	7.6332465671002865	3.0828158129006624	8.679283641278744	1.9501009248197079	12.70963729172945	6.061818864196539
79000	0.31927490234375	5.669138688594103	21.994224086403847	7.121360316872597	14.473232179880142	4.834668070077896	7.6268711276352406	3.0764403734356165	8.674756109714508	1.9455733932554722	12.70057474821806	6.052756320685148
80000	0.318359375	5.661983981728554	22.031585186719894	7.158721417188644	14.517481230199337	4.878917120397091	7.634155906736851	3.0837251525372267	8.683056756854057	1.9538740403950214	12.738194227218628	6.090375799685717
81000	0.318115234375	5.658776581287384	22.032636910676956	7.159773141145706	14.497463934123516	4.85889982432127	7.635345332324505	3.084914578124881	8.684675514698029	1.9554927982389927	12.721777237951756	6.073958810418844
82000	0.31903076171875	5.6556016728281975	22.064428493380547	7.191564723849297	14.510859787464142	4.872295677661896	7.637976858764887	3.087546104565263	8.694063767790794	1.9648810513317585	12.727343946695328	6.0795255191624165
83000	0.32073974609375	5.649395991116762	22.00048205256462	7.127618283033371	14.498830750584602	4.860266640782356	7.627857863903046	3.0774271097034216	8.682252440601587	1.9530697241425514	12.718143656849861	6.07032522931695
84000	0.32196044921875	5.642446700483561	22.092584863305092	7.219721093773842	14.532761834561825	4.894197724759579	7.637503035366535	3.087072281166911	8.69388909637928	1.9647063799202442	12.74049935489893	6.092680927366018
85000	0.32257080078125	5.63751470297575	22.037875413894653	7.165011644363403	14.524220071732998	4.885655961930752	7.639229375869036	3.0887986216694117	8.704683624207973	1.9755009077489376	12.72958967834711	6.0817712508141994
86000	0.32135009765625	5.6381867080926895	22.110856220126152	7.237992450594902	14.523032933473587	4.884468823671341	7.644435178488493	3.094004424288869	8.7082594409585	1.979076724499464	12.735117204487324	6.0872987769544125
87000	0.32135009765625	5.631955213844776	22.107357650995255	7.2344938814640045	14.557245820760727	4.918681710958481	7.652749672532082	3.1023189183324575	8.724689085036516	1.9955063685774803	12.759559594094753	6.111741166561842
88000	0.32098388671875	5.628543891012669	22.168151944875717	7.295288175344467	14.579152517020702	4.940588407218456	7.65449271723628	3.1040619630366564	8.72984729334712	2.0006645768880844	12.777869075536728	6.130050648003817
89000	0.32177734375	5.621204432100058	22.131068006157875	7.258204236626625	14.548049420118332	4.909485310316086	7.653468135744333	3.103037381544709	8.726196862757206	1.99701414629817	12.752364538609982	6.10454611107707
90000	0.3209228515625	5.617940936237574	22.097629338502884	7.224765568971634	14.542117945849895	4.903553836047649	7.649870462715626	3.0994397085160017	8.723736368119717	1.9945536516606808	12.755488783121109	6.107670355588198
91000	0.32275390625	5.61447910964489	22.105495408177376	7.232631638646126	14.568774625658989	4.930210515856743	7.655240312218666	3.104809558019042	8.728857073932886	1.9996743574738503	12.768266588449478	6.120448160916567
92000	0.32098388671875	5.6102606654167175	22.18587677180767	7.313013002276421	14.614191807806492	4.975627698004246	7.662725895643234	3.11229514144361	8.74617625400424	2.016993537545204	12.80333835631609	6.155519928783178
93000	0.3201904296875	5.606146387755871	22.101573511958122	7.228709742426872	14.579039253294468	4.940475143492222	7.651794198900461	3.101363444700837	8.727001547813416	1.9978188313543797	12.769967541098595	6.122149113565683
94000	0.32452392578125	5.601071637123823	22.128196761012077	7.255332991480827	14.593621246516705	4.9550571367144585	7.654334343969822	3.103903589770198	8.738070636987686	2.0088879205286503	12.779364481568336	6.131546054035425
95000	0.3240966796875	5.60109393671155	22.188523694872856	7.315659925341606	14.600210599601269	4.961646489799023	7.660420633852482	3.109989879652858	8.746247291564941	2.0170645751059055	12.787192955613136	6.139374528080225
96000	0.3236083984375	5.594755671918392	22.15642799437046	7.2835642248392105	14.594196863472462	4.955632753670216	7.656212117522955	3.105781363323331	8.743978168815374	2.0147954523563385	12.776413440704346	6.128595013171434
97000	0.3218994140625	5.593669690191746	22.10728892683983	7.2344251573085785	14.58566576987505	4.9471016600728035	7.663886696100235	3.113455941900611	8.74723145365715	2.0180487371981144	12.777597069740295	6.129778642207384
98000	0.32440185546875	5.584155209362507	22.19197690486908	7.31911313533783	14.625763095915318	4.987198986113071	7.666000179946423	3.1155694257467985	8.758369907736778	2.0291871912777424	12.801459670066833	6.153641242533922
99000	0.3228759765625	5.582109149545431	22.19573414325714	7.322870373725891	14.631765082478523	4.993200972676277	7.668911542743444	3.1184807885438204	8.763647098094225	2.034464381635189	12.810559183359146	6.162740755826235
100000	0.32470703125	5.581056736409664	22.18516594171524	7.3123021721839905	14.627584904432297	4.989020794630051	7.669796388596296	3.1193656343966722	8.763148687779903	2.0339659713208675	12.805841788649559	6.158023361116648
110000	0.32440185546875	5.546155046671629	22.27250672876835	7.399642959237099	14.673535875976086	5.03497176617384	7.685378521680832	3.134947767481208	8.793740719556808	2.0645580030977726	12.838867172598839	6.1910487450659275
120000	0.32550048828125	5.520124606788158	22.280030101537704	7.4071663320064545	14.716036953032017	5.077472843229771	7.702604975551367	3.1521742213517427	8.823440112173557	2.0942573957145214	12.868723757565022	6.22090533003211
130000	0.32952880859375	5.486527159810066	22.336907356977463	7.464043587446213	14.759302705526352	5.120738595724106	7.7102673426270485	3.1598365884274244	8.848616406321526	2.1194336898624897	12.893205903470516	6.245387475937605
140000	0.33056640625	5.469169620424509	22.435142144560814	7.562278375029564	14.818030714988708	5.179466605186462	7.729024641215801	3.178593887016177	8.881555058062077	2.1523723416030407	12.930434510111809	6.2826160825788975
150000	0.33111572265625	5.443965680897236	22.502838894724846	7.629975125193596	14.858027003705502	5.2194628939032555	7.744418632239103	3.1939878780394793	8.90592247247696	2.1767397560179234	12.967451773583889	6.319633346050978
160000	0.3341064453125	5.42354753613472	22.485229179263115	7.612365409731865	14.851590886712074	5.213026776909828	7.739218011498451	3.188787257298827	8.907185479998589	2.1780027635395527	12.955063864588737	6.307245437055826
170000	0.3350830078125	5.40835914760828	22.558163553476334	7.685299783945084	14.893153071403503	5.254588961601257	7.756873086094856	3.206442331895232	8.940786585211754	2.211603868752718	12.980480752885342	6.33266232535243
180000	0.3372802734375	5.389386247843504	22.584826692938805	7.711962923407555	14.90456260740757	5.265998497605324	7.766005732119083	3.2155749779194593	8.954201012849808	2.225018296390772	12.993587717413902	6.345769289880991
190000	0.34100341796875	5.376086764037609	22.560958728194237	7.688094958662987	14.913700997829437	5.275136888027191	7.7721754796803	3.2217447254806757	8.96657945215702	2.2373967356979847	12.990618765354156	6.342800337821245
200000	0.3388671875	5.363723270595074	22.62992988526821	7.757066115736961	14.95524737238884	5.316683262586594	7.781442012637854	3.2310112584382296	8.984677784144878	2.2554950676858425	13.024257190525532	6.3764387629926205
210000	0.3406982421875	5.3477363884449005	22.61597913503647	7.7431153655052185	14.942104145884514	5.303540036082268	7.777048256248236	3.2266175020486116	8.980545036494732	2.251362320035696	13.015878967940807	6.368060540407896
220000	0.341064453125	5.340951640158892	22.6984334141016	7.825569644570351	15.001591853797436	5.36302774399519	7.801474418491125	3.251043664291501	9.017937175929546	2.2887544594705105	13.059821136295795	6.412002708762884
230000	0.34136962890625	5.327942807227373	22.721240162849426	7.848376393318176	15.022874012589455	5.384309902787209	7.803063936531544	3.2526331823319197	9.02695919573307	2.2977764792740345	13.075730979442596	6.427912551909685
240000	0.3411865234375	5.318955019116402	22.673329204320908	7.800465434789658	15.004163317382336	5.36559920758009	7.801937263458967	3.251506509259343	9.022302761673927	2.2931200452148914	13.0585340783	6.410715650767088
250000	0.342529296875	5.30921009555459	22.70455653965473	7.831692770123482	15.03873199224472	5.400167882442474	7.808459207415581	3.2580284532159567	9.037675075232983	2.3084923587739468	13.084339410066605	6.436520982533693
260000	0.34405517578125	5.30029695853591	22.80260345339775	7.929739683866501	15.072261668741703	5.433697558939457	7.823437642306089	3.2730068881064653	9.060279443860054	2.331096727401018	13.112630032002926	6.464811604470015
270000	0.34381103515625	5.292069960385561	22.748772740364075	7.875908970832825	15.067193761467934	5.428629651665688	7.823863945901394	3.27343319170177	9.067596472799778	2.338413756340742	13.105977050960064	6.458158623427153
280000	0.34521484375	5.281428162008524	22.812877744436264	7.940013974905014	15.089802198112011	5.451238088309765	7.834592308849096	3.2841615546494722	9.078182376921177	2.348999660462141	13.127944111824036	6.480125684291124
