Steps	Accuracy	Loss	UniformXent	UniformKL	UnigramXent	UnigramKL	BidirBigramXent	BidirBigramKL	ForwardBigramXent	ForwardBigramKL	BackwardBigramXent	BackwardBigramKL
29000	0.50885009765625	4.044601354748011	24.253037944436073	9.380174174904823	18.78632539510727	9.147761285305023	7.023096766322851	2.472666012123227	12.701901473104954	5.972718756645918	12.397968493402004	5.750150065869093
30000	0.51226806640625	4.0120874512940645	24.254309937357903	9.381446167826653	18.828724041581154	9.190159931778908	7.038469787687063	2.488039033487439	12.733451694250107	6.004268977791071	12.44487053155899	5.797052104026079
31000	0.51422119140625	3.986479664221406	24.234521612524986	9.361657842993736	18.88686130940914	9.248297199606895	7.05585864931345	2.505427895113826	12.766339935362339	6.037157218903303	12.462904512882233	5.815086085349321
32000	0.5137939453125	3.964242475107312	24.405948281288147	9.533084511756897	19.027380511164665	9.38881640136242	7.067248340696096	2.5168175864964724	12.83011169731617	6.100928980857134	12.53427703678608	5.886458609253168
33000	0.5157470703125	3.941634876653552	24.35239739716053	9.47953362762928	19.02471950650215	9.386155396699905	7.090731576085091	2.5403008218854666	12.86618772894144	6.137005012482405	12.558443233370781	5.91062480583787
34000	0.517333984375	3.9191456977277994	24.429385498166084	9.556521728634834	19.113685101270676	9.47512099146843	7.114044368267059	2.5636136140674353	12.905003882944584	6.175821166485548	12.605972118675709	5.9581536911427975
35000	0.5172119140625	3.9047328159213066	24.490693420171738	9.617829650640488	19.161373674869537	9.522809565067291	7.124718427658081	2.574287673458457	12.935640804469585	6.2064580880105495	12.64352948218584	5.995711054652929
36000	0.52130126953125	3.88248036429286	24.51388429105282	9.641020521521568	19.213521644473076	9.57495753467083	7.1497843116521835	2.5993535574525595	12.969924055039883	6.240741338580847	12.696712031960487	6.048893604427576
37000	0.520751953125	3.8633610885590315	24.49094171822071	9.61807794868946	19.21037071943283	9.571806609630585	7.147576961666346	2.5971462074667215	12.949027359485626	6.21984464302659	12.709103338420391	6.06128491088748
38000	0.52374267578125	3.843006005510688	24.579334750771523	9.706470981240273	19.29568925499916	9.657125145196915	7.170546852052212	2.6201160978525877	13.019175626337528	6.289992909878492	12.761239297688007	6.113420870155096
39000	0.527099609375	3.82972314953804	24.595282793045044	9.722419023513794	19.284910142421722	9.646346032619476	7.184104550629854	2.63367379643023	13.045146130025387	6.315963413566351	12.747036769986153	6.099218342453241
40000	0.52618408203125	3.812030553817749	24.68652532994747	9.813661560416222	19.399072244763374	9.760508134961128	7.2154882326722145	2.6650574784725904	13.106819123029709	6.377636406570673	12.817638576030731	6.16982014849782
41000	0.52655029296875	3.798828123137355	24.670077174901962	9.797213405370712	19.396151795983315	9.757587686181068	7.223755836486816	2.6733250822871923	13.126365013420582	6.397182296961546	12.814740784466267	6.166922356933355
42000	0.5279541015625	3.777543181553483	24.733632266521454	9.860768496990204	19.490588262677193	9.852024152874947	7.243301972746849	2.692871218547225	13.193855725228786	6.464673008769751	12.861180953681469	6.213362526148558
43000	0.53057861328125	3.762262972071767	24.720147147774696	9.847283378243446	19.449670121073723	9.811106011271477	7.24802190810442	2.6975911539047956	13.186263963580132	6.457081247121096	12.838633097708225	6.190814670175314
44000	0.529296875	3.753557352349162	24.79683092236519	9.923967152833939	19.480671033263206	9.84210692346096	7.270740073174238	2.720309318974614	13.236717961728573	6.507535245269537	12.869939967989922	6.22212154045701
45000	0.53167724609375	3.732372473925352	24.725683003664017	9.852819234132767	19.549161106348038	9.910596996545792	7.2649945095181465	2.7145637553185225	13.229651555418968	6.500468838959932	12.93118517845869	6.283366750925779
46000	0.53173828125	3.7255719918757677	24.801290035247803	9.928426265716553	19.53588391840458	9.897319808602333	7.29679087549448	2.746360121294856	13.295613266527653	6.566430550068617	12.903902895748615	6.256084468215704
47000	0.53558349609375	3.7043096106499434	24.88639736175537	10.013533592224121	19.616633594036102	9.978069484233856	7.299002107232809	2.748571353033185	13.283085517585278	6.553902801126242	12.993052311241627	6.345233883708715
48000	0.535888671875	3.692625952884555	24.879033088684082	10.006169319152832	19.654906541109085	10.016342431306839	7.311775796115398	2.7613450419157743	13.33839563280344	6.609212916344404	12.984514251351357	6.336695823818445
49000	0.5361328125	3.681680466979742	24.890313178300858	10.017449408769608	19.634344696998596	9.99578058719635	7.320852342993021	2.770421588793397	13.34134754538536	6.612164828926325	12.987457975745201	6.33963954821229
50000	0.5382080078125	3.6714389733970165	24.811550587415695	9.938686817884445	19.66590030491352	10.027336195111275	7.335553076118231	2.7851223219186068	13.363568507134914	6.6343857906758785	13.011417970061302	6.363599542528391
51000	0.53753662109375	3.6614643651992083	24.906916111707687	10.034052342176437	19.6281416118145	9.989577502012253	7.351016625761986	2.8005858715623617	13.39559107273817	6.666408356279135	12.983689479529858	6.335871051996946
52000	0.54034423828125	3.6457863952964544	24.969445899128914	10.096582129597664	19.748895213007927	10.11033110320568	7.356692228466272	2.8062614742666483	13.43648599088192	6.707303274422884	13.059343867003918	6.411525439471006
53000	0.5406494140625	3.6334239784628153	24.992580875754356	10.119717106223106	19.81295259296894	10.174388483166695	7.377734560519457	2.827303806319833	13.474320404231548	6.745137687772512	13.100610792636871	6.45279236510396
54000	0.5418701171875	3.621936395764351	24.987020701169968	10.114156931638718	19.769885882735252	10.131321772933006	7.374023847281933	2.8235930930823088	13.425936132669449	6.696753416210413	13.091230630874634	6.4434122033417225
55000	0.53912353515625	3.616473887115717	24.956127285957336	10.083263516426086	19.792175516486168	10.153611406683922	7.385914504528046	2.8354837503284216	13.444344729185104	6.7151620127260685	13.129682458937168	6.481864031404257
56000	0.54205322265625	3.605313455685973	25.0324227809906	10.15955901145935	19.82465960085392	10.186095491051674	7.402741342782974	2.85231058858335	13.490560300648212	6.761377584189177	13.133153326809406	6.485334899276495
57000	0.54376220703125	3.5946091767400503	25.09280839562416	10.21994462609291	19.838623017072678	10.200058907270432	7.4175676219165325	2.8671368677169085	13.531662963330746	6.80248024687171	13.137100227177143	6.489281799644232
58000	0.545166015625	3.580588137730956	25.08296975493431	10.210105985403061	19.864019364118576	10.22545525431633	7.42509263753891	2.874661883339286	13.525471895933151	6.796289179474115	13.167601309716702	6.51978288218379
