Steps	Accuracy	Loss	UniformXent	UniformKL	UnigramXent	UnigramKL	BidirBigramXent	BidirBigramKL	ForwardBigramXent	ForwardBigramKL	BackwardBigramXent	BackwardBigramKL
24000	0.46978759765625	4.663341445848346	23.109512254595757	8.236648485064507	17.398746699094772	7.760182589292526	8.207694634795189	3.657263880595565	13.60143717378378	6.872254457324743	12.518233120441437	5.8704146929085255
25000	0.47503662109375	4.61627265624702	23.05020482838154	8.177341058850288	17.256349712610245	7.617785602807999	8.173295978456736	3.6228652242571115	13.580186739563942	6.851004023104906	12.408232674002647	5.760414246469736
26000	0.4739990234375	4.6305301785469055	23.301827028393745	8.428963258862495	17.47309611737728	7.834532007575035	8.279732950031757	3.7293021958321333	13.732775673270226	7.00359295681119	12.635453261435032	5.987634833902121
27000	0.47906494140625	4.604530585929751	23.496325254440308	8.623461484909058	17.503836542367935	7.865272432565689	8.309979822486639	3.759549068287015	13.747937247157097	7.018754530698061	12.659082911908627	6.011264484375715
28000	0.48193359375	4.5391653049737215	23.476287439465523	8.603423669934273	17.538053020834923	7.899488911032677	8.32961143180728	3.7791806776076555	13.750255450606346	7.02107273414731	12.703247092664242	6.0554286651313305
29000	0.48199462890625	4.540906064212322	23.466368943452835	8.593505173921585	17.66506750881672	8.026503399014473	8.37170485407114	3.8212740998715162	13.886353373527527	7.157170657068491	12.756957493722439	6.1091390661895275
30000	0.48236083984375	4.512867454439402	23.433435827493668	8.560572057962418	17.61860880255699	7.9800446927547455	8.374495211988688	3.8240644577890635	13.905934430658817	7.176751714199781	12.748358592391014	6.100540164858103
31000	0.4853515625	4.492767279967666	23.46392284333706	8.591059073805809	17.73086230456829	8.092298194766045	8.416011925786734	3.8655811715871096	13.981549233198166	7.25236651673913	12.849605925381184	6.201787497848272
32000	0.48773193359375	4.474851129576564	23.626724645495415	8.753860875964165	17.591917887330055	7.953353777527809	8.379295654594898	3.828864900395274	13.834973931312561	7.105791214853525	12.779571183025837	6.131752755492926
33000	0.4864501953125	4.465038510039449	23.558824449777603	8.685960680246353	17.795918822288513	8.157354712486267	8.461130283772945	3.9106995295733213	14.000447414815426	7.27126469835639	12.94433007389307	6.296511646360159
34000	0.49176025390625	4.427888633683324	23.64009290933609	8.76722913980484	17.68720480799675	8.048640698194504	8.4321173094213	3.881686555221677	13.979090802371502	7.249908085912466	12.811868540942669	6.164050113409758
35000	0.4908447265625	4.407205197960138	23.70273396372795	8.829870194196701	17.779152154922485	8.14058804512024	8.473122552037239	3.922691797837615	14.030440039932728	7.301257323473692	12.923678636550903	6.275860209017992
36000	0.49310302734375	4.456167688593268	23.82725951075554	8.954395741224289	17.826229333877563	8.187665224075317	8.5475008264184	3.9970700722187757	14.090459540486336	7.3612768240273	13.004327416419983	6.356508988887072
